id,Categoria,Nome do táxon,Ordem,Família,Subfamília,Gênero,Espécie,Nome em Português,English Name
874,Espécie,Arenaria interpres,Charadriiformes,Scolopacidae,Arenariinae,Arenaria,interpres,vira-pedras,Ruddy Turnstone
877,Espécie,Calidris canutus,Charadriiformes,Scolopacidae,Arenariinae,Calidris,canutus,maçarico-de-papo-vermelho,Red Knot
879,Espécie,Calidris pugnax,Charadriiformes,Scolopacidae,Arenariinae,Calidris,pugnax,combatente,Ruff
880,Espécie,Calidris himantopus,Charadriiformes,Scolopacidae,Arenariinae,Calidris,himantopus,maçarico-pernilongo,Stilt Sandpiper
881,Espécie,Calidris ferruginea,Charadriiformes,Scolopacidae,Arenariinae,Calidris,ferruginea,maçarico-de-bico-curvo,Curlew Sandpiper
882,Espécie,Calidris alba,Charadriiformes,Scolopacidae,Arenariinae,Calidris,alba,maçarico-branco,Sanderling
884,Espécie,Calidris bairdii,Charadriiformes,Scolopacidae,Arenariinae,Calidris,bairdii,maçarico-de-bico-fino,Baird's Sandpiper
885,Espécie,Calidris minuta,Charadriiformes,Scolopacidae,Arenariinae,Calidris,minuta,maçarico-pequeno,Little Stint
886,Espécie,Calidris minutilla,Charadriiformes,Scolopacidae,Arenariinae,Calidris,minutilla,maçariquinho,Least Sandpiper
887,Espécie,Calidris fuscicollis,Charadriiformes,Scolopacidae,Arenariinae,Calidris,fuscicollis,maçarico-de-sobre-branco,White-rumped Sandpiper
888,Espécie,Calidris subruficollis,Charadriiformes,Scolopacidae,Arenariinae,Calidris,subruficollis,maçarico-acanelado,Buff-breasted Sandpiper
889,Espécie,Calidris melanotos,Charadriiformes,Scolopacidae,Arenariinae,Calidris,melanotos,maçarico-de-colete,Pectoral Sandpiper
890,Espécie,Calidris pusilla,Charadriiformes,Scolopacidae,Arenariinae,Calidris,pusilla,maçarico-rasteirinho,Semipalmated Sandpiper
891,Espécie,Calidris mauri,Charadriiformes,Scolopacidae,Arenariinae,Calidris,mauri,maçarico-do-alasca,Western Sandpiper
894,Espécie,Limnodromus griseus,Charadriiformes,Scolopacidae,Scolopacinae,Limnodromus,griseus,maçarico-de-costas-brancas,Short-billed Dowitcher
898,Espécie,Gallinago undulata,Charadriiformes,Scolopacidae,Scolopacinae,Gallinago,undulata,narcejão,Giant Snipe
901,Espécie,Gallinago paraguaiae,Charadriiformes,Scolopacidae,Scolopacinae,Gallinago,paraguaiae,narceja,South American Snipe
904,Espécie,Phalaropus tricolor,Charadriiformes,Scolopacidae,Tringinae,Phalaropus,tricolor,pisa-n'água,Wilson's Phalarope
905,Espécie,Phalaropus lobatus,Charadriiformes,Scolopacidae,Tringinae,Phalaropus,lobatus,pisa-n'água-de-pescoço-vermelho,Red-necked Phalarope
906,Espécie,Phalaropus fulicarius,Charadriiformes,Scolopacidae,Tringinae,Phalaropus,fulicarius,pisa-n'água-de-bico-grosso,Red Phalarope
908,Espécie,Xenus cinereus,Charadriiformes,Scolopacidae,Tringinae,Xenus,cinereus,maçarico-tereque,Terek Sandpiper
910,Espécie,Actitis macularius,Charadriiformes,Scolopacidae,Tringinae,Actitis,macularius,maçarico-pintado,Spotted Sandpiper
912,Espécie,Tringa solitaria,Charadriiformes,Scolopacidae,Tringinae,Tringa,solitaria,maçarico-solitário,Solitary Sandpiper
915,Espécie,Tringa melanoleuca,Charadriiformes,Scolopacidae,Tringinae,Tringa,melanoleuca,maçarico-grande-de-perna-amarela,Greater Yellowlegs
916,Espécie,Tringa inornata,Charadriiformes,Scolopacidae,Tringinae,Tringa,inornata,maçarico-grande-de-asa-branca,Western Willet
917,Espécie,Tringa semipalmata,Charadriiformes,Scolopacidae,Tringinae,Tringa,semipalmata,maçarico-de-asa-branca,Eastern Willet
918,Espécie,Tringa flavipes,Charadriiformes,Scolopacidae,Tringinae,Tringa,flavipes,maçarico-de-perna-amarela,Lesser Yellowlegs
919,Espécie,Tringa totanus,Charadriiformes,Scolopacidae,Tringinae,Tringa,totanus,maçarico-de-perna-vermelha,Common Redshank
921,Espécie,Tringa glareola,Charadriiformes,Scolopacidae,Tringinae,Tringa,glareola,maçarico-de-bico-curto,Wood Sandpiper
924,Espécie,Thinocorus rumicivorus,Charadriiformes,Thinocoridae,,Thinocorus,rumicivorus,agachadeira-mirim,Least Seedsnipe
928,Espécie,Jacana jacana,Charadriiformes,Jacanidae,,Jacana,jacana,jaçanã,Wattled Jacana
933,Espécie,Nycticryphes semicollaris,Charadriiformes,Rostratulidae,,Nycticryphes,semicollaris,narceja-de-bico-torto,South American Painted-Snipe
936,Espécie,Glareola pratincola,Charadriiformes,Glareolidae,,Glareola,pratincola,perdiz-do-mar,Collared Pratincole
941,Espécie,Stercorarius skua,Charadriiformes,Stercorariidae,,Stercorarius,skua,mandrião-grande,Great Skua
942,Espécie,Stercorarius chilensis,Charadriiformes,Stercorariidae,,Stercorarius,chilensis,mandrião-chileno,Chilean Skua
943,Espécie,Stercorarius maccormicki,Charadriiformes,Stercorariidae,,Stercorarius,maccormicki,mandrião-do-sul,South Polar Skua
944,Espécie,Stercorarius antarcticus,Charadriiformes,Stercorariidae,,Stercorarius,antarcticus,mandrião-antártico,Brown Skua
948,Espécie,Stercorarius pomarinus,Charadriiformes,Stercorariidae,,Stercorarius,pomarinus,mandrião-pomarino,Pomarine Jaeger
949,Espécie,Stercorarius parasiticus,Charadriiformes,Stercorariidae,,Stercorarius,parasiticus,mandrião-parasítico,Parasitic Jaeger
950,Espécie,Stercorarius longicaudus,Charadriiformes,Stercorariidae,,Stercorarius,longicaudus,mandrião-de-cauda-comprida,Long-tailed Jaeger
955,Espécie,Xema sabini,Charadriiformes,Laridae,Larinae,Xema,sabini,gaivota-de-sabine,Sabine's Gull
957,Espécie,Chroicocephalus maculipennis,Charadriiformes,Laridae,Larinae,Chroicocephalus,maculipennis,gaivota-maria-velha,Brown-hooded Gull
958,Espécie,Chroicocephalus cirrocephalus,Charadriiformes,Laridae,Larinae,Chroicocephalus,cirrocephalus,gaivota-de-cabeça-cinza,Gray-hooded Gull
960,Espécie,Chroicocephalus ridibundus,Charadriiformes,Laridae,Larinae,Chroicocephalus,ridibundus,gaivota-de-capuz-escuro,Black-headed Gull
962,Espécie,Leucophaeus modestus,Charadriiformes,Laridae,Larinae,Leucophaeus,modestus,gaivota-cinzenta,Gray Gull
963,Espécie,Leucophaeus atricilla,Charadriiformes,Laridae,Larinae,Leucophaeus,atricilla,gaivota-alegre,Laughing Gull
965,Espécie,Leucophaeus pipixcan,Charadriiformes,Laridae,Larinae,Leucophaeus,pipixcan,gaivota-de-franklin,Franklin's Gull
967,Espécie,Larus atlanticus,Charadriiformes,Laridae,Larinae,Larus,atlanticus,gaivota-de-rabo-preto,Olrog's Gull
968,Espécie,Larus dominicanus,Charadriiformes,Laridae,Larinae,Larus,dominicanus,gaivotão,Kelp Gull
970,Espécie,Larus fuscus,Charadriiformes,Laridae,Larinae,Larus,fuscus,gaivota-da-asa-escura,Lesser Black-backed Gull
974,Espécie,Anous stolidus,Charadriiformes,Laridae,Anoinae,Anous,stolidus,trinta-réis-escuro,Brown Noddy
976,Espécie,Anous minutus,Charadriiformes,Laridae,Anoinae,Anous,minutus,trinta-réis-preto,Black Noddy
980,Espécie,Gygis alba,Charadriiformes,Laridae,Gyginae,Gygis,alba,grazina,Atlantic White Tern
983,Espécie,Rynchops niger,Charadriiformes,Laridae,Rynchopinae,Rynchops,niger,talha-mar,Black Skimmer
988,Espécie,Onychoprion fuscatus,Charadriiformes,Laridae,Sterninae,Onychoprion,fuscatus,trinta-réis-das-rocas,Sooty Tern
991,Espécie,Sternula antillarum,Charadriiformes,Laridae,Sterninae,Sternula,antillarum,trinta-réis-miúdo,Least Tern
994,Espécie,Sternula superciliaris,Charadriiformes,Laridae,Sterninae,Sternula,superciliaris,trinta-réis-pequeno,Yellow-billed Tern
996,Espécie,Phaetusa simplex,Charadriiformes,Laridae,Sterninae,Phaetusa,simplex,trinta-réis-grande,Large-billed Tern
1000,Espécie,Gelochelidon nilotica,Charadriiformes,Laridae,Sterninae,Gelochelidon,nilotica,trinta-réis-de-bico-preto,Gull-billed Tern
1004,Espécie,Chlidonias niger,Charadriiformes,Laridae,Sterninae,Chlidonias,niger,trinta-réis-negro,Black Tern
1007,Espécie,Chlidonias leucopterus,Charadriiformes,Laridae,Sterninae,Chlidonias,leucopterus,trinta-réis-negro-de-asa-branca,White-winged Tern
1009,Espécie,Sterna hirundo,Charadriiformes,Laridae,Sterninae,Sterna,hirundo,trinta-réis-boreal,Common Tern
1011,Espécie,Sterna dougallii,Charadriiformes,Laridae,Sterninae,Sterna,dougallii,trinta-réis-róseo,Roseate Tern
1013,Espécie,Sterna paradisaea,Charadriiformes,Laridae,Sterninae,Sterna,paradisaea,trinta-réis-ártico,Arctic Tern
1014,Espécie,Sterna hirundinacea,Charadriiformes,Laridae,Sterninae,Sterna,hirundinacea,trinta-réis-de-bico-vermelho,South American Tern
1015,Espécie,Sterna vittata,Charadriiformes,Laridae,Sterninae,Sterna,vittata,trinta-réis-antártico,Antarctic Tern
1017,Espécie,Sterna trudeaui,Charadriiformes,Laridae,Sterninae,Sterna,trudeaui,trinta-réis-de-coroa-branca,Snowy-crowned Tern
1019,Espécie,Thalasseus acuflavidus,Charadriiformes,Laridae,Sterninae,Thalasseus,acuflavidus,trinta-réis-de-bando,Cabot's Tern
1022,Espécie,Thalasseus maximus,Charadriiformes,Laridae,Sterninae,Thalasseus,maximus,trinta-réis-real,Royal Tern
1026,Espécie,Eurypyga helias,Eurypygiformes,Eurypygidae,,Eurypyga,helias,pavãozinho-do-pará,Sunbittern
1031,Espécie,Phaethon aethereus,Phaethontiformes,Phaethontidae,,Phaethon,aethereus,rabo-de-palha-de-bico-vermelho,Red-billed Tropicbird
1034,Espécie,Phaethon rubricauda,Phaethontiformes,Phaethontidae,,Phaethon,rubricauda,rabo-de-palha-de-cauda-vermelha,Red-tailed Tropicbird
1036,Espécie,Phaethon lepturus,Phaethontiformes,Phaethontidae,,Phaethon,lepturus,rabo-de-palha-de-bico-laranja,White-tailed Tropicbird
1041,Espécie,Aptenodytes patagonicus,Sphenisciformes,Spheniscidae,,Aptenodytes,patagonicus,pinguim-rei,King Penguin
1043,Espécie,Spheniscus magellanicus,Sphenisciformes,Spheniscidae,,Spheniscus,magellanicus,pinguim-de-magalhães,Magellanic Penguin
1045,Espécie,Eudyptes chrysolophus,Sphenisciformes,Spheniscidae,,Eudyptes,chrysolophus,pinguim-macaroni,Macaroni Penguin
1046,Espécie,Eudyptes chrysocome,Sphenisciformes,Spheniscidae,,Eudyptes,chrysocome,pinguim-de-penacho-amarelo,Southern Rockhopper Penguin
1050,Espécie,Diomedea epomophora,Procellariiformes,Diomedeidae,,Diomedea,epomophora,albatroz-real,Royal Albatross
1051,Espécie,Diomedea sanfordi,Procellariiformes,Diomedeidae,,Diomedea,sanfordi,albatroz-real-do-norte,Northern Royal Albatross
1052,Espécie,Diomedea exulans,Procellariiformes,Diomedeidae,,Diomedea,exulans,albatroz-errante,Wandering Albatross
1053,Espécie,Diomedea dabbenena,Procellariiformes,Diomedeidae,,Diomedea,dabbenena,albatroz-de-tristão,Tristan Albatross
1055,Espécie,Phoebetria fusca,Procellariiformes,Diomedeidae,,Phoebetria,fusca,piau-preto,Sooty Albatross
1056,Espécie,Phoebetria palpebrata,Procellariiformes,Diomedeidae,,Phoebetria,palpebrata,piau-de-costas-claras,Light-mantled Albatross
1058,Espécie,Thalassarche chlororhynchos,Procellariiformes,Diomedeidae,,Thalassarche,chlororhynchos,albatroz-de-nariz-amarelo,Yellow-nosed Albatross
1059,Espécie,Thalassarche melanophris,Procellariiformes,Diomedeidae,,Thalassarche,melanophris,albatroz-de-sobrancelha,Black-browed Albatross
1060,Espécie,Thalassarche chrysostoma,Procellariiformes,Diomedeidae,,Thalassarche,chrysostoma,albatroz-de-cabeça-cinza,Gray-headed Albatross
1061,Espécie,Thalassarche cauta,Procellariiformes,Diomedeidae,,Thalassarche,cauta,albatroz-de-coroa-branca,White-capped Albatross
1065,Espécie,Fregetta grallaria,Procellariiformes,Oceanitidae,,Fregetta,grallaria,painho-de-barriga-branca,White-bellied Storm-Petrel
1067,Espécie,Fregetta tropica,Procellariiformes,Oceanitidae,,Fregetta,tropica,painho-de-barriga-preta,Black-bellied Storm-Petrel
1070,Espécie,Oceanites oceanicus,Procellariiformes,Oceanitidae,,Oceanites,oceanicus,alma-de-mestre,Wilson's Storm-Petrel
1075,Espécie,Pelagodroma marina,Procellariiformes,Oceanitidae,,Pelagodroma,marina,calcamar,White-faced Storm-Petrel
1079,Espécie,Hydrobates leucorhous,Procellariiformes,Hydrobatidae,,Hydrobates,leucorhous,painho-de-cauda-furcada,Leach's Storm-Petrel
1083,Espécie,Macronectes giganteus,Procellariiformes,Procellariidae,,Macronectes,giganteus,petrel-grande,Southern Giant-Petrel
1084,Espécie,Macronectes halli,Procellariiformes,Procellariidae,,Macronectes,halli,petrel-grande-do-norte,Northern Giant-Petrel
1086,Espécie,Fulmarus glacialoides,Procellariiformes,Procellariidae,,Fulmarus,glacialoides,pardelão-prateado,Southern Fulmar
1088,Espécie,Daption capense,Procellariiformes,Procellariidae,,Daption,capense,pomba-do-cabo,Cape Petrel
1091,Espécie,Lugensa brevirostris,Procellariiformes,Procellariidae,,Lugensa,brevirostris,grazina-de-bico-curto,Kerguelen Petrel
1093,Espécie,Pterodroma madeira,Procellariiformes,Procellariidae,,Pterodroma,madeira,grazina-da-madeira,Zino's Petrel
1094,Espécie,Pterodroma deserta,Procellariiformes,Procellariidae,,Pterodroma,deserta,grazina-de-desertas,Desertas Petrel
1095,Espécie,Pterodroma mollis,Procellariiformes,Procellariidae,,Pterodroma,mollis,grazina-delicada,Soft-plumaged Petrel
1096,Espécie,Pterodroma incerta,Procellariiformes,Procellariidae,,Pterodroma,incerta,grazina-de-barriga-branca,Atlantic Petrel
1097,Espécie,Pterodroma lessonii,Procellariiformes,Procellariidae,,Pterodroma,lessonii,grazina-de-cabeça-branca,White-headed Petrel
1098,Espécie,Pterodroma macroptera,Procellariiformes,Procellariidae,,Pterodroma,macroptera,fura-bucho-de-cara-cinza,Great-winged Petrel
1099,Espécie,Pterodroma arminjoniana,Procellariiformes,Procellariidae,,Pterodroma,arminjoniana,grazina-de-trindade,Trindade Petrel
1101,Espécie,Halobaena caerulea,Procellariiformes,Procellariidae,,Halobaena,caerulea,petrel-azul,Blue Petrel
1103,Espécie,Pachyptila vittata,Procellariiformes,Procellariidae,,Pachyptila,vittata,faigão-de-bico-largo,Broad-billed Prion
1104,Espécie,Pachyptila desolata,Procellariiformes,Procellariidae,,Pachyptila,desolata,faigão-rola,Antarctic Prion
1105,Espécie,Pachyptila belcheri,Procellariiformes,Procellariidae,,Pachyptila,belcheri,faigão-de-bico-fino,Slender-billed Prion
1107,Espécie,Bulweria bulwerii,Procellariiformes,Procellariidae,,Bulweria,bulwerii,alma-negra,Bulwer's Petrel
1109,Espécie,Procellaria cinerea,Procellariiformes,Procellariidae,,Procellaria,cinerea,pardela-cinza,Gray Petrel
1110,Espécie,Procellaria aequinoctialis,Procellariiformes,Procellariidae,,Procellaria,aequinoctialis,pardela-preta,White-chinned Petrel
1111,Espécie,Procellaria conspicillata,Procellariiformes,Procellariidae,,Procellaria,conspicillata,pardela-de-óculos,Spectacled Petrel
1113,Espécie,Calonectris diomedea,Procellariiformes,Procellariidae,,Calonectris,diomedea,cagarra-do-mediterrâneo,Scopoli's Shearwater
1114,Espécie,Calonectris borealis,Procellariiformes,Procellariidae,,Calonectris,borealis,cagarra-grande,Cory's Shearwater
1115,Espécie,Calonectris edwardsii,Procellariiformes,Procellariidae,,Calonectris,edwardsii,cagarra-de-cabo-verde,Cape Verde Shearwater
1117,Espécie,Ardenna tenuirostris,Procellariiformes,Procellariidae,,Ardenna,tenuirostris,pardela-de-cauda-curta,Short-tailed Shearwater
1118,Espécie,Ardenna grisea,Procellariiformes,Procellariidae,,Ardenna,grisea,pardela-escura,Sooty Shearwater
1119,Espécie,Ardenna gravis,Procellariiformes,Procellariidae,,Ardenna,gravis,pardela-de-barrete,Great Shearwater
1121,Espécie,Puffinus puffinus,Procellariiformes,Procellariidae,,Puffinus,puffinus,pardela-sombria,Manx Shearwater
1123,Espécie,Puffinus boydi,Procellariiformes,Procellariidae,,Puffinus,boydi,pardela-de-cabo-verde,Boyd's Shearwater
1124,Espécie,Puffinus lherminieri,Procellariiformes,Procellariidae,,Puffinus,lherminieri,pardela-de-asa-larga,Audubon's Shearwater
1127,Espécie,Pelecanoides magellani,Procellariiformes,Procellariidae,,Pelecanoides,magellani,petrel-mergulhador,Magellanic Diving-Petrel
1131,Espécie,Ciconia maguari,Ciconiiformes,Ciconiidae,,Ciconia,maguari,maguari,Maguari Stork
1133,Espécie,Jabiru mycteria,Ciconiiformes,Ciconiidae,,Jabiru,mycteria,tuiuiú,Jabiru
1135,Espécie,Mycteria americana,Ciconiiformes,Ciconiidae,,Mycteria,americana,cabeça-seca,Wood Stork
1139,Espécie,Fregata trinitatis,Suliformes,Fregatidae,,Fregata,trinitatis,fragata-pequena,Atlantic Lesser Frigatebird
1140,Espécie,Fregata aquila,Suliformes,Fregatidae,,Fregata,aquila,fragata-de-ascenção,Ascension Frigatebird
1141,Espécie,Fregata magnificens,Suliformes,Fregatidae,,Fregata,magnificens,fragata,Magnificent Frigatebird
1142,Espécie,Fregata minor,Suliformes,Fregatidae,,Fregata,minor,fragata-grande,Great Frigatebird
1146,Espécie,Morus bassanus,Suliformes,Sulidae,,Morus,bassanus,atobá-boreal,Northern Gannet
1147,Espécie,Morus capensis,Suliformes,Sulidae,,Morus,capensis,atobá-do-cabo,Cape Gannet
1148,Espécie,Morus serrator,Suliformes,Sulidae,,Morus,serrator,atobá-australiano,Australasian Gannet
1150,Espécie,Sula dactylatra,Suliformes,Sulidae,,Sula,dactylatra,atobá-grande,Masked Booby
1152,Espécie,Sula sula,Suliformes,Sulidae,,Sula,sula,atobá-de-pé-vermelho,Red-footed Booby
1154,Espécie,Sula leucogaster,Suliformes,Sulidae,,Sula,leucogaster,atobá-pardo,Brown Booby
1158,Espécie,Anhinga anhinga,Suliformes,Anhingidae,,Anhinga,anhinga,biguatinga,Anhinga
1162,Espécie,Nannopterum brasilianum,Suliformes,Phalacrocoracidae,,Nannopterum,brasilianum,biguá,Neotropic Cormorant
1167,Espécie,Pelecanus occidentalis,Pelecaniformes,Pelecanidae,,Pelecanus,occidentalis,pelicano,Brown Pelican
1172,Espécie,Tigrisoma lineatum,Pelecaniformes,Ardeidae,,Tigrisoma,lineatum,socó-boi,Rufescent Tiger-Heron
1175,Espécie,Tigrisoma fasciatum,Pelecaniformes,Ardeidae,,Tigrisoma,fasciatum,socó-jararaca,Fasciated Tiger-Heron
1178,Espécie,Agamia agami,Pelecaniformes,Ardeidae,,Agamia,agami,garça-da-mata,Agami Heron
1180,Espécie,Cochlearius cochlearius,Pelecaniformes,Ardeidae,,Cochlearius,cochlearius,arapapá,Boat-billed Heron
1183,Espécie,Zebrilus undulatus,Pelecaniformes,Ardeidae,,Zebrilus,undulatus,socoí-zigue-zague,Zigzag Heron
1185,Espécie,Botaurus pinnatus,Pelecaniformes,Ardeidae,,Botaurus,pinnatus,socó-boi-baio,Pinnated Bittern
1188,Espécie,Ixobrychus exilis,Pelecaniformes,Ardeidae,,Ixobrychus,exilis,socoí-vermelho,Least Bittern
1190,Espécie,Ixobrychus involucris,Pelecaniformes,Ardeidae,,Ixobrychus,involucris,socoí-amarelo,Stripe-backed Bittern
1192,Espécie,Nycticorax nycticorax,Pelecaniformes,Ardeidae,,Nycticorax,nycticorax,socó-dorminhoco,Black-crowned Night-Heron
1196,Espécie,Nyctanassa violacea,Pelecaniformes,Ardeidae,,Nyctanassa,violacea,savacu-de-coroa,Yellow-crowned Night-Heron
1199,Espécie,Butorides striata,Pelecaniformes,Ardeidae,,Butorides,striata,socozinho,Striated Heron
1202,Espécie,Ardeola ralloides,Pelecaniformes,Ardeidae,,Ardeola,ralloides,garça-caranguejeira,Squacco Heron
1205,Espécie,Bubulcus ibis,Pelecaniformes,Ardeidae,,Bubulcus,ibis,garça-vaqueira,Cattle Egret
1208,Espécie,Ardea cinerea,Pelecaniformes,Ardeidae,,Ardea,cinerea,garça-moura-europeia,Gray Heron
1210,Espécie,Ardea cocoi,Pelecaniformes,Ardeidae,,Ardea,cocoi,garça-moura,Cocoi Heron
1211,Espécie,Ardea purpurea,Pelecaniformes,Ardeidae,,Ardea,purpurea,garça-roxa,Purple Heron
1213,Espécie,Ardea alba,Pelecaniformes,Ardeidae,,Ardea,alba,garça-branca-grande,Great Egret
1216,Espécie,Syrigma sibilatrix,Pelecaniformes,Ardeidae,,Syrigma,sibilatrix,maria-faceira,Whistling Heron
1219,Espécie,Pilherodius pileatus,Pelecaniformes,Ardeidae,,Pilherodius,pileatus,garça-real,Capped Heron
1221,Espécie,Egretta tricolor,Pelecaniformes,Ardeidae,,Egretta,tricolor,garça-tricolor,Tricolored Heron
1223,Espécie,Egretta gularis,Pelecaniformes,Ardeidae,,Egretta,gularis,garça-negra,Western Reef-Heron
1225,Espécie,Egretta garzetta,Pelecaniformes,Ardeidae,,Egretta,garzetta,garça-pequena-europeia,Little Egret
1227,Espécie,Egretta thula,Pelecaniformes,Ardeidae,,Egretta,thula,garça-branca-pequena,Snowy Egret
1229,Espécie,Egretta caerulea,Pelecaniformes,Ardeidae,,Egretta,caerulea,garça-azul,Little Blue Heron
1232,Espécie,Eudocimus ruber,Pelecaniformes,Threskiornithidae,,Eudocimus,ruber,guará,Scarlet Ibis
1234,Espécie,Plegadis chihi,Pelecaniformes,Threskiornithidae,,Plegadis,chihi,caraúna,White-faced Ibis
1236,Espécie,Cercibis oxycerca,Pelecaniformes,Threskiornithidae,,Cercibis,oxycerca,trombeteiro,Sharp-tailed Ibis
1238,Espécie,Mesembrinibis cayennensis,Pelecaniformes,Threskiornithidae,,Mesembrinibis,cayennensis,coró-coró,Green Ibis
